# VELOCITY:    AVE_POFV:        ERROR:
          14         0.8       6.045     0.89263
          14     1.06667     9.21571     1.08264
          14     1.33333     11.1943     1.15484
          14         1.6     12.9036    0.887944
          14     1.86667     11.3207    0.545704
          14     2.13333       11.37      1.2828
          14         2.4     13.9336     2.58066
          14     2.66667     10.5864     1.02309
          14     2.93333     5.28214    0.842214
          14         3.2     3.42357    0.740388
          14     3.46667     2.35571    0.298162
          14     3.73333     3.17714      0.3505
          14           4    0.840714    0.266813
          14     4.26667    0.502143    0.153633
          14     4.53333    0.198571   0.0945713
          14         4.8   0.0342857   0.0244264
          14     5.06667           0           0
          14     5.33333           0           0
          14         5.6           0           0
          14     5.86667           0           0
          14     6.13333           0           0
          14         6.4           0           0
          14     6.66667           0           0
          14     6.93333           0           0
          14         7.2           0           0
          14     7.46667           0           0
          14     7.73333           0           0
          15           0    0.278667    0.106704
          15    0.266667       1.656    0.261226
          15    0.533333     3.87533    0.541434
          15         0.8     6.32533    0.876036
          15     1.06667     9.40133     1.02626
          15     1.33333     11.3487     1.08812
          15         1.6     12.7787    0.837487
          15     1.86667     11.3147    0.509357
          15     2.13333     11.2673     1.20138
          15         2.4      13.694     2.41971
          15     2.66667     10.4073    0.970432
          15     2.93333     5.21867    0.788455
          15         3.2       3.462    0.692025
          15     3.46667     2.26933    0.290528
          15     3.73333     3.20867    0.328548
          15           4       0.808    0.251023
          15     4.26667    0.468667    0.146993
          15     4.53333    0.185333   0.0891883
          15         4.8       0.032   0.0229046
          15     5.06667           0           0
          15     5.33333           0           0
          15         5.6           0           0
          15     5.86667           0           0
          15     6.13333           0           0
          15         6.4           0           0
          15     6.66667           0           0
          15     6.93333           0           0
          15         7.2           0           0
          15     7.46667           0           0
          15     7.73333           0           0
          16           0    0.311875    0.105075
          16    0.266667     1.75688    0.263658
          16    0.533333     3.92375    0.509755
          16         0.8      6.6175    0.868639
          16     1.06667       9.605    0.982117
          16     1.33333       11.33     1.02027
          16         1.6     12.5487    0.816093
          16     1.86667     11.5344    0.522764
          16     2.13333     11.3213      1.1275
          16         2.4     13.3425     2.29387
          16     2.66667     10.2088    0.929876
          16     2.93333     5.10062     0.74796
          16         3.2     3.46438    0.648778
          16     3.46667       2.275    0.272425
          16     3.73333     3.24125    0.309625
          16           4       0.775    0.237493
          16     4.26667    0.439375    0.140694
          16     4.53333     0.17375   0.0843628
          16         4.8        0.03   0.0215602
          16     5.06667           0           0
          16     5.33333           0           0
          16         5.6           0           0
          16     5.86667           0           0
          16     6.13333           0           0
          16         6.4           0           0
          16     6.66667           0           0
          16     6.93333           0           0
          16         7.2           0           0
          16     7.46667           0           0
          16     7.73333           0           0
          17           0    0.336471    0.101732
          17    0.266667     1.89471    0.281882
          17    0.533333     3.93059    0.479815
          17         0.8     6.66941    0.819092
          17     1.06667     9.86412    0.957918
          17     1.33333     11.4741    0.970383
          17         1.6     12.5376    0.768163
          17     1.86667     11.5106    0.492554
          17     2.13333     11.3053     1.06129
          17         2.4     13.1329     2.16849
          17     2.66667     9.99176    0.900138
          17     2.93333     5.02412    0.707865
          17         3.2     3.41176    0.612744
          17     3.46667     2.26471    0.256595
          17     3.73333     3.27176    0.292912
          17           4    0.774706    0.223523
          17     4.26667    0.413529    0.134771
          17     4.53333    0.163529    0.080017
          17         4.8   0.0282353   0.0203641
          17     5.06667           0           0
          17     5.33333           0           0
          17         5.6           0           0
          17     5.86667           0           0
          17     6.13333           0           0
          17         6.4           0           0
          17     6.66667           0           0
          17     6.93333           0           0
          17         7.2           0           0
          17     7.46667           0           0
          17     7.73333           0           0
          18           0    0.368889    0.101114
          18    0.266667     1.95278    0.272138
          18    0.533333     4.00222    0.458475
          18         0.8     6.66056    0.773635
