#BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        7108    -5.33345    -5.46139  0.00153459
        7109    -5.33352    -5.46137  0.00153448
        7110    -5.33427    -5.46136  0.00153437
        7111    -5.33541    -5.46134  0.00153426
        7112    -5.33694    -5.46132  0.00153414
        7113    -5.33873     -5.4613  0.00153402
        7114    -5.34122    -5.46129   0.0015339
        7115    -5.34396    -5.46127  0.00153377
        7116    -5.34678    -5.46125  0.00153364
        7117    -5.34982    -5.46124   0.0015335
        7118    -5.35382    -5.46122  0.00153336
        7119    -5.35784    -5.46121  0.00153322
        7120    -5.36157    -5.46119  0.00153306
        7121    -5.36602    -5.46118  0.00153291
        7122    -5.37055    -5.46117  0.00153275
        7123    -5.37545    -5.46116  0.00153258
        7124    -5.38067    -5.46114   0.0015324
        7125    -5.38528    -5.46113  0.00153223
        7126    -5.39077    -5.46112  0.00153204
        7127    -5.39679    -5.46112  0.00153185
        7128    -5.40257    -5.46111  0.00153166
        7129    -5.40807     -5.4611  0.00153146
        7130    -5.41389    -5.46109  0.00153126
        7131    -5.41985    -5.46109  0.00153106
        7132    -5.42578    -5.46108  0.00153085
        7133    -5.43167    -5.46108  0.00153064
        7134    -5.43704    -5.46107  0.00153043
        7135    -5.44294    -5.46107  0.00153022
        7136     -5.4483    -5.46107  0.00153001
        7137    -5.45372    -5.46107  0.00152979
        7138    -5.45859    -5.46107  0.00152958
        7139    -5.46306    -5.46107  0.00152937
        7140    -5.46771    -5.46107  0.00152915
        7141    -5.47254    -5.46107  0.00152894
        7142    -5.47741    -5.46107  0.00152873
        7143    -5.48216    -5.46108  0.00152851
        7144    -5.48664    -5.46108  0.00152831
        7145     -5.4916    -5.46109   0.0015281
        7146    -5.49583    -5.46109  0.00152789
        7147    -5.49979     -5.4611  0.00152769
        7148    -5.50423     -5.4611  0.00152749
        7149     -5.5081    -5.46111  0.00152729
        7150    -5.51125    -5.46111  0.00152709
        7151    -5.51505    -5.46112  0.00152689
        7152    -5.51829    -5.46113   0.0015267
        7153    -5.52142    -5.46114  0.00152651
        7154    -5.52444    -5.46115  0.00152632
        7155    -5.52767    -5.46116  0.00152614
        7156     -5.5308    -5.46117  0.00152596
        7157     -5.5343    -5.46118  0.00152578
        7158     -5.5368    -5.46119   0.0015256
        7159    -5.53996     -5.4612  0.00152543
        7160    -5.54274    -5.46121  0.00152526
        7161    -5.54573    -5.46122  0.00152509
        7162    -5.54789    -5.46123  0.00152492
        7163    -5.55026    -5.46125  0.00152476
        7164    -5.55211    -5.46126   0.0015246
        7165    -5.55418    -5.46127  0.00152444
        7166    -5.55618    -5.46129  0.00152429
        7167    -5.55885     -5.4613  0.00152414
        7168    -5.56084    -5.46131  0.00152399
        7169    -5.56366    -5.46133  0.00152384
        7170    -5.56565    -5.46134   0.0015237
        7171    -5.56725    -5.46136  0.00152356
        7172    -5.56922    -5.46137  0.00152342
        7173    -5.57095    -5.46139  0.00152328
        7174    -5.57243     -5.4614  0.00152315
        7175    -5.57427    -5.46142  0.00152302
        7176     -5.5757    -5.46143  0.00152289
        7177    -5.57671    -5.46145  0.00152276
        7178    -5.57791    -5.46147  0.00152264
        7179    -5.57913    -5.46148  0.00152251
        7180    -5.58006     -5.4615  0.00152239
        7181    -5.58084    -5.46152  0.00152227
        7182    -5.58132    -5.46153  0.00152215
        7183    -5.58208    -5.46155  0.00152203
        7184    -5.58207    -5.46157  0.00152191
        7185    -5.58157    -5.46158  0.00152179
        7186    -5.58133     -5.4616  0.00152167
        7187     -5.5812    -5.46162  0.00152155
        7188    -5.58041    -5.46163  0.00152143
        7189    -5.57942    -5.46165   0.0015213
        7190    -5.57837    -5.46166  0.00152118
        7191    -5.57694    -5.46168  0.00152105
        7192    -5.57576     -5.4617  0.00152092
        7193    -5.57437    -5.46171  0.00152079
        7194    -5.57261    -5.46173  0.00152066
        7195     -5.5708    -5.46174  0.00152052
        7196    -5.56895    -5.46176  0.00152038
        7197    -5.56675    -5.46177  0.00152024
        7198    -5.56483    -5.46179   0.0015201
        7199    -5.56199     -5.4618  0.00151995
        7200    -5.55944    -5.46181   0.0015198
        7201    -5.55614    -5.46183  0.00151965
        7202    -5.55346    -5.46184  0.00151949
        7203    -5.55006    -5.46185  0.00151933
        7204     -5.5464    -5.46186  0.00151916
        7205    -5.54326    -5.46188  0.00151899
        7206    -5.53943    -5.46189  0.00151882
        7207     -5.5357     -5.4619  0.00151864
        7208    -5.53162    -5.46191  0.00151846
        7209    -5.52765    -5.46192  0.00151828
        7210    -5.52412    -5.46192  0.00151809
        7211    -5.52044    -5.46193  0.00151791
        7212    -5.51708    -5.46194  0.00151771
        7213    -5.51389    -5.46195  0.00151752
        7214    -5.51031    -5.46195  0.00151733
        7215    -5.50648    -5.46196  0.00151713
        7216    -5.50275    -5.46197  0.00151693
        7217    -5.49987    -5.46197  0.00151673
        7218    -5.49651    -5.46198  0.00151652
        7219    -5.49328    -5.46198  0.00151632
        7220    -5.49005    -5.46198  0.00151612
        7221    -5.48833    -5.46199  0.00151591
        7222    -5.48527    -5.46199   0.0015157
        7223    -5.48329    -5.46199   0.0015155
        7224    -5.48088      -5.462  0.00151529
        7225    -5.47907      -5.462  0.00151508
        7226    -5.47742      -5.462  0.00151487
        7227    -5.47575      -5.462  0.00151466
        7228     -5.4742      -5.462  0.00151446
        7229    -5.47261    -5.46201  0.00151425
        7230    -5.47094    -5.46201  0.00151404
        7231    -5.46993    -5.46201  0.00151383
        7232    -5.46835    -5.46201  0.00151362
        7233    -5.46694    -5.46201  0.00151341
        7234     -5.4649    -5.46201   0.0015132
        7235    -5.46328    -5.46201  0.00151299
        7236    -5.46145    -5.46201  0.00151278
        7237    -5.46001    -5.46201  0.00151257
        7238    -5.45848    -5.46201  0.00151237
        7239    -5.45684    -5.46201  0.00151216
        7240    -5.45571    -5.46201  0.00151195
        7241     -5.4534    -5.46201  0.00151174
        7242    -5.45189    -5.46201  0.00151153
        7243    -5.44935      -5.462  0.00151132
        7244    -5.44654      -5.462  0.00151112
        7245    -5.44392      -5.462  0.00151091
        7246    -5.44148      -5.462   0.0015107
        7247    -5.43925    -5.46199   0.0015105
        7248    -5.43616    -5.46199   0.0015103
        7249    -5.43284    -5.46199  0.00151009
        7250    -5.42989    -5.46198  0.00150989
        7251    -5.42643    -5.46198  0.00150969
        7252    -5.42397    -5.46197  0.00150949
        7253    -5.42041    -5.46196  0.00150929
        7254    -5.41759    -5.46196   0.0015091
        7255    -5.41401    -5.46195   0.0015089
        7256    -5.41134    -5.46195  0.00150871
        7257     -5.4081    -5.46194  0.00150852
        7258    -5.40506    -5.46193  0.00150834
        7259    -5.40239    -5.46192  0.00150815
        7260     -5.3998    -5.46191  0.00150797
        7261    -5.39688     -5.4619  0.00150779
        7262    -5.39469    -5.46189  0.00150761
        7263    -5.39204    -5.46189  0.00150743
        7264    -5.38957    -5.46188  0.00150725
        7265    -5.38774    -5.46187  0.00150708
        7266    -5.38597    -5.46185  0.00150691
        7267    -5.38411    -5.46184  0.00150674
        7268    -5.38249    -5.46183  0.00150657
        7269    -5.38127    -5.46182  0.00150641
        7270    -5.38015    -5.46181  0.00150624
        7271    -5.37915     -5.4618  0.00150608
        7272    -5.37886    -5.46179  0.00150591
        7273    -5.37883    -5.46178  0.00150575
        7274    -5.37862    -5.46177  0.00150559
        7275    -5.37897    -5.46175  0.00150542
        7276    -5.37958    -5.46174  0.00150526
        7277     -5.3806    -5.46173  0.00150509
        7278    -5.38156    -5.46172  0.00150493
        7279    -5.38275    -5.46171  0.00150476
        7280    -5.38478     -5.4617  0.00150459
        7281    -5.38641    -5.46169  0.00150442
        7282    -5.38811    -5.46168  0.00150424
        7283     -5.3903    -5.46167  0.00150407
        7284    -5.39267    -5.46166  0.00150389
        7285    -5.39507    -5.46165  0.00150371
        7286    -5.39794    -5.46164  0.00150353
        7287     -5.4005    -5.46163  0.00150335
        7288    -5.40366    -5.46162  0.00150317
        7289    -5.40664    -5.46162  0.00150298
        7290    -5.40945    -5.46161  0.00150279
        7291    -5.41282     -5.4616   0.0015026
        7292    -5.41629     -5.4616   0.0015024
        7293    -5.41986    -5.46159  0.00150221
        7294    -5.42396    -5.46159  0.00150201
        7295    -5.42753    -5.46158  0.00150181
        7296    -5.43086    -5.46158  0.00150161
        7297     -5.4347    -5.46157  0.00150141
        7298     -5.4389    -5.46157  0.00150121
        7299    -5.44237    -5.46157  0.00150101
        7300    -5.44664    -5.46157   0.0015008
        7301    -5.45079    -5.46156   0.0015006
        7302    -5.45419    -5.46156  0.00150039
        7303    -5.45882    -5.46156  0.00150019
        7304    -5.46285    -5.46156  0.00149998
        7305    -5.46702    -5.46156  0.00149978
        7306    -5.47117    -5.46157  0.00149957
        7307    -5.47591    -5.46157  0.00149937
        7308    -5.48001    -5.46157  0.00149916
        7309    -5.48393    -5.46157  0.00149896
        7310    -5.48778    -5.46158  0.00149876
        7311    -5.49128    -5.46158  0.00149856
        7312      -5.495    -5.46159  0.00149836
        7313    -5.49924    -5.46159  0.00149817
        7314    -5.50262     -5.4616  0.00149797
        7315     -5.5059     -5.4616  0.00149778
        7316    -5.50905    -5.46161  0.00149759
        7317    -5.51222    -5.46162   0.0014974
        7318    -5.51494    -5.46162  0.00149722
        7319     -5.5178    -5.46163  0.00149703
        7320    -5.52065    -5.46164  0.00149685
        7321    -5.52302    -5.46165  0.00149667
        7322     -5.5252    -5.46166  0.00149649
        7323    -5.52718    -5.46166  0.00149631
        7324    -5.52912    -5.46167  0.00149613
        7325     -5.5304    -5.46168  0.00149596
        7326    -5.53223    -5.46169  0.00149579
        7327      -5.534     -5.4617  0.00149561
        7328    -5.53511    -5.46171  0.00149544
        7329    -5.53586    -5.46172  0.00149527
        7330    -5.53641    -5.46173   0.0014951
        7331    -5.53676    -5.46174  0.00149494
        7332    -5.53676    -5.46175  0.00149477
        7333    -5.53703    -5.46176   0.0014946
        7334    -5.53697    -5.46177  0.00149443
        7335    -5.53689    -5.46178  0.00149426
        7336    -5.53621    -5.46179  0.00149409
        7337    -5.53554     -5.4618  0.00149392
        7338    -5.53473    -5.46181  0.00149375
        7339    -5.53379    -5.46182  0.00149358
        7340    -5.53291    -5.46183  0.00149341
        7341    -5.53162    -5.46184  0.00149323
        7342    -5.53025    -5.46185  0.00149306
        7343    -5.52911    -5.46186  0.00149289
        7344    -5.52837    -5.46187  0.00149271
        7345    -5.52727    -5.46188  0.00149253
        7346    -5.52598    -5.46189  0.00149235
        7347    -5.52435     -5.4619  0.00149218
        7348    -5.52391    -5.46191    0.001492
        7349     -5.5224    -5.46191  0.00149182
        7350    -5.52117    -5.46192  0.00149164
        7351    -5.52008    -5.46193  0.00149145
        7352    -5.51867    -5.46194  0.00149127
        7353    -5.51725    -5.46194  0.00149109
        7354    -5.51581    -5.46195   0.0014909
        7355     -5.5142    -5.46196  0.00149072
        7356    -5.51316    -5.46197  0.00149053
        7357    -5.51133    -5.46197  0.00149034
        7358    -5.50945    -5.46198  0.00149015
        7359    -5.50781    -5.46199  0.00148996
        7360     -5.5061    -5.46199  0.00148977
        7361      -5.504      -5.462  0.00148958
        7362     -5.5024      -5.462  0.00148939
        7363    -5.49994    -5.46201   0.0014892
        7364    -5.49734    -5.46201    0.001489
        7365     -5.4949    -5.46202  0.00148881
        7366    -5.49215    -5.46202  0.00148861
        7367    -5.48968    -5.46203  0.00148841
        7368    -5.48718    -5.46203  0.00148821
        7369    -5.48388    -5.46203  0.00148802
        7370    -5.48052    -5.46203  0.00148782
        7371    -5.47772    -5.46204  0.00148762
        7372     -5.4741    -5.46204  0.00148741
        7373    -5.47012    -5.46204  0.00148721
        7374    -5.46638    -5.46204  0.00148701
        7375    -5.46244    -5.46204  0.00148681
        7376     -5.4577    -5.46204  0.00148661
        7377    -5.45323    -5.46204  0.00148641
        7378    -5.44798    -5.46204  0.00148621
        7379    -5.44289    -5.46203  0.00148601
        7380    -5.43796    -5.46203  0.00148581
        7381    -5.43337    -5.46203  0.00148561
        7382    -5.42824    -5.46202  0.00148542
        7383    -5.42289    -5.46202  0.00148523
        7384    -5.41704    -5.46201  0.00148504
        7385    -5.41192      -5.462  0.00148485
        7386    -5.40636      -5.462  0.00148467
        7387    -5.40128    -5.46199  0.00148449
        7388     -5.3961    -5.46198  0.00148432
        7389    -5.39161    -5.46197  0.00148415
        7390    -5.38647    -5.46196  0.00148398
        7391    -5.38115    -5.46195  0.00148382
        7392    -5.37645    -5.46194  0.00148367
        7393    -5.37193    -5.46192  0.00148352
        7394    -5.36718    -5.46191  0.00148337
        7395    -5.36326     -5.4619  0.00148323
        7396    -5.35886    -5.46188   0.0014831
        7397    -5.35627    -5.46187  0.00148296
        7398    -5.35279    -5.46186  0.00148284
        7399    -5.34981    -5.46184  0.00148271
        7400    -5.34706    -5.46182  0.00148259
        7401    -5.34486    -5.46181  0.00148248
        7402    -5.34307    -5.46179  0.00148237
        7403    -5.34173    -5.46178  0.00148225
        7404    -5.34114    -5.46176  0.00148214
        7405    -5.34055    -5.46174  0.00148203
        7406    -5.34028    -5.46173  0.00148192
        7407    -5.34078    -5.46171  0.00148181
        7408    -5.34236    -5.46169   0.0014817
        7409    -5.34392    -5.46168  0.00148159
        7410    -5.34562    -5.46166  0.00148147
        7411    -5.34804    -5.46165  0.00148135
        7412    -5.35069    -5.46163  0.00148122
        7413    -5.35371    -5.46162   0.0014811
        7414     -5.3572     -5.4616  0.00148096
        7415    -5.36083    -5.46159  0.00148083
        7416    -5.36457    -5.46158  0.00148068
        7417    -5.36912    -5.46157  0.00148054
        7418     -5.3737    -5.46155  0.00148038
        7419    -5.37856    -5.46154  0.00148023
        7420    -5.38353    -5.46153  0.00148007
        7421    -5.38796    -5.46152   0.0014799
        7422    -5.39227    -5.46151  0.00147973
        7423    -5.39704     -5.4615  0.00147956
        7424    -5.40102     -5.4615  0.00147938
        7425    -5.40557    -5.46149   0.0014792
        7426     -5.4102    -5.46148  0.00147902
        7427    -5.41415    -5.46147  0.00147883
        7428    -5.41877    -5.46147  0.00147864
        7429      -5.423    -5.46146  0.00147845
        7430    -5.42742    -5.46146  0.00147826
        7431    -5.43161    -5.46146  0.00147807
        7432     -5.4354    -5.46145  0.00147787
        7433    -5.43912    -5.46145  0.00147768
        7434    -5.44277    -5.46145  0.00147748
        7435    -5.44591    -5.46144  0.00147728
        7436    -5.44992    -5.46144  0.00147708
        7437    -5.45406    -5.46144  0.00147689
        7438    -5.45804    -5.46144  0.00147669
        7439    -5.46143    -5.46144  0.00147649
        7440     -5.4653    -5.46144  0.00147629
        7441    -5.46921    -5.46144  0.00147609
        7442    -5.47331    -5.46144   0.0014759
        7443    -5.47718    -5.46145   0.0014757
        7444    -5.48156    -5.46145   0.0014755
        7445    -5.48586    -5.46145  0.00147531
        7446    -5.48992    -5.46146  0.00147512
        7447     -5.4945    -5.46146  0.00147492
        7448    -5.49884    -5.46147  0.00147473
        7449    -5.50293    -5.46147  0.00147455
        7450    -5.50734    -5.46148  0.00147436
        7451    -5.51178    -5.46148  0.00147418
        7452    -5.51636    -5.46149    0.001474
        7453    -5.52062     -5.4615  0.00147382
        7454    -5.52483    -5.46151  0.00147365
        7455    -5.52913    -5.46152  0.00147348
        7456    -5.53288    -5.46153  0.00147331
        7457    -5.53698    -5.46154  0.00147315
        7458     -5.5414    -5.46155  0.00147299
        7459    -5.54521    -5.46156  0.00147284
        7460    -5.54838    -5.46157  0.00147269
        7461    -5.55121    -5.46158  0.00147254
        7462    -5.55443    -5.46159  0.00147239
        7463    -5.55713    -5.46161  0.00147225
        7464    -5.55944    -5.46162  0.00147211
        7465    -5.56151    -5.46163  0.00147198
        7466    -5.56331    -5.46165  0.00147184
        7467    -5.56562    -5.46166  0.00147171
        7468    -5.56751    -5.46168  0.00147158
        7469     -5.5693    -5.46169  0.00147146
        7470    -5.56976     -5.4617  0.00147133
        7471    -5.57073    -5.46172   0.0014712
        7472    -5.57161    -5.46173  0.00147108
        7473    -5.57178    -5.46175  0.00147096
        7474    -5.57216    -5.46176  0.00147084
        7475    -5.57278    -5.46178  0.00147071
        7476    -5.57227    -5.46179  0.00147059
        7477    -5.57155    -5.46181  0.00147047
        7478    -5.57077    -5.46182  0.00147034
        7479    -5.56964    -5.46184  0.00147022
        7480    -5.56848    -5.46185  0.00147009
        7481    -5.56728    -5.46187  0.00146996
        7482    -5.56546    -5.46188  0.00146983
        7483    -5.56407    -5.46189   0.0014697
        7484    -5.56191    -5.46191  0.00146956
        7485     -5.5599    -5.46192  0.00146942
        7486    -5.55788    -5.46193  0.00146928
        7487    -5.55572    -5.46194  0.00146914
        7488    -5.55342    -5.46196  0.00146899
        7489    -5.55083    -5.46197  0.00146885
        7490    -5.54751    -5.46198  0.00146869
        7491    -5.54468    -5.46199  0.00146854
        7492    -5.54174      -5.462  0.00146838
        7493    -5.53884    -5.46201  0.00146822
        7494    -5.53586    -5.46202  0.00146806
        7495    -5.53296    -5.46203  0.00146789
        7496     -5.5294    -5.46204  0.00146773
        7497    -5.52594    -5.46205  0.00146756
        7498    -5.52275    -5.46206  0.00146738
        7499     -5.5194    -5.46206  0.00146721
        7500    -5.51562    -5.46207  0.00146703
        7501    -5.51262    -5.46208  0.00146685
        7502    -5.50907    -5.46208  0.00146667
        7503    -5.50605    -5.46209  0.00146648
        7504    -5.50283     -5.4621   0.0014663
        7505     -5.5002     -5.4621  0.00146611
        7506    -5.49742    -5.46211  0.00146592
        7507    -5.49453    -5.46211  0.00146573
        7508    -5.49214    -5.46211  0.00146554
        7509    -5.48999    -5.46212  0.00146535
        7510    -5.48824    -5.46212  0.00146516
        7511    -5.48618    -5.46212  0.00146497
        7512    -5.48503    -5.46213  0.00146478
        7513     -5.4842    -5.46213  0.00146459
        7514    -5.48372    -5.46213  0.00146439
        7515    -5.48344    -5.46214   0.0014642
        7516    -5.48353    -5.46214  0.00146401
        7517    -5.48415    -5.46214  0.00146382
        7518    -5.48501    -5.46214  0.00146363
        7519    -5.48671    -5.46215  0.00146344
        7520    -5.48833    -5.46215  0.00146325
        7521    -5.49019    -5.46216  0.00146306
        7522    -5.49226    -5.46216  0.00146287
        7523    -5.49515    -5.46216  0.00146268
        7524    -5.49822    -5.46217  0.00146249
        7525    -5.50132    -5.46217  0.00146231
        7526     -5.5047    -5.46218  0.00146212
        7527    -5.50866    -5.46219  0.00146194
        7528     -5.5124    -5.46219  0.00146176
        7529    -5.51664     -5.4622  0.00146159
        7530    -5.52136    -5.46221  0.00146141
        7531    -5.52591    -5.46222  0.00146124
        7532    -5.53116    -5.46222  0.00146108
        7533    -5.53616    -5.46223  0.00146092
        7534    -5.54042    -5.46225  0.00146076
        7535    -5.54497    -5.46226  0.00146061
        7536    -5.55021    -5.46227  0.00146046
        7537    -5.55476    -5.46228  0.00146032
        7538    -5.55918    -5.46229  0.00146018
        7539    -5.56343    -5.46231  0.00146005
        7540    -5.56765    -5.46232  0.00145992
        7541    -5.57149    -5.46233   0.0014598
        7542    -5.57554    -5.46235  0.00145968
        7543    -5.57903    -5.46237  0.00145957
        7544    -5.58193    -5.46238  0.00145947
        7545    -5.58513     -5.4624  0.00145936
        7546    -5.58787    -5.46241  0.00145926
        7547    -5.59013    -5.46243  0.00145917
        7548    -5.59252    -5.46245  0.00145908
        7549    -5.59429    -5.46247  0.00145899
        7550    -5.59603    -5.46248   0.0014589
        7551    -5.59699     -5.4625  0.00145882
        7552     -5.5975    -5.46252  0.00145873
        7553     -5.5983    -5.46254  0.00145865
        7554     -5.5982    -5.46255  0.00145857
        7555    -5.59813    -5.46257  0.00145849
        7556    -5.59748    -5.46259   0.0014584
        7557    -5.59719    -5.46261  0.00145832
        7558    -5.59605    -5.46263  0.00145823
        7559    -5.59468    -5.46264  0.00145815
        7560     -5.5931    -5.46266  0.00145805
        7561    -5.59101    -5.46268  0.00145796
        7562    -5.58904    -5.46269  0.00145786
        7563    -5.58749    -5.46271  0.00145776
        7564    -5.58532    -5.46273  0.00145766
        7565    -5.58284    -5.46274  0.00145755
        7566    -5.58051    -5.46276  0.00145745
        7567    -5.57832    -5.46277  0.00145733
        7568    -5.57554    -5.46279  0.00145722
        7569    -5.57262     -5.4628   0.0014571
        7570    -5.56956    -5.46282  0.00145697
        7571    -5.56607    -5.46283  0.00145684
        7572    -5.56288    -5.46284  0.00145671
        7573    -5.55942    -5.46286  0.00145657
        7574    -5.55566    -5.46287  0.00145643
        7575    -5.55239    -5.46288  0.00145629
        7576    -5.54868    -5.46289  0.00145614
        7577    -5.54486     -5.4629  0.00145599
        7578    -5.54092    -5.46291  0.00145583
        7579    -5.53611    -5.46292  0.00145567
        7580     -5.5318    -5.46293  0.00145551
        7581    -5.52725    -5.46294  0.00145534
        7582    -5.52261    -5.46295  0.00145517
        7583    -5.51804    -5.46296    0.001455
        7584    -5.51325    -5.46296  0.00145482
        7585    -5.50857    -5.46297  0.00145464
        7586     -5.5043    -5.46297  0.00145446
        7587    -5.49985    -5.46298  0.00145428
        7588    -5.49479    -5.46298  0.00145409
        7589     -5.4902    -5.46299   0.0014539
        7590    -5.48562    -5.46299  0.00145372
        7591    -5.48078    -5.46299  0.00145353
        7592    -5.47586    -5.46299  0.00145334
        7593    -5.47131    -5.46299  0.00145314
        7594    -5.46701      -5.463  0.00145295
        7595    -5.46282      -5.463  0.00145276
        7596    -5.45878    -5.46299  0.00145257
        7597    -5.45533    -5.46299  0.00145238
        7598    -5.45131    -5.46299  0.00145219
        7599    -5.44732    -5.46299    0.001452
        7600    -5.44383    -5.46299  0.00145181
        7601    -5.44041    -5.46298  0.00145162
        7602    -5.43722    -5.46298  0.00145144
        7603    -5.43457    -5.46298  0.00145125
        7604    -5.43187    -5.46297  0.00145106
        7605    -5.42942    -5.46297  0.00145088
        7606    -5.42752    -5.46296   0.0014507
        7607    -5.42558    -5.46296  0.00145051
        7608    -5.42451    -5.46295  0.00145033
        7609    -5.42308    -5.46295  0.00145015
        7610    -5.42222    -5.46294  0.00144997
        7611     -5.4216    -5.46294  0.00144979
        7612    -5.42062    -5.46293  0.00144961
        7613    -5.42032    -5.46293  0.00144943
        7614    -5.42056    -5.46292  0.00144925
        7615    -5.42115    -5.46292  0.00144907
        7616    -5.42181    -5.46291  0.00144889
        7617    -5.42235    -5.46291  0.00144871
        7618    -5.42307     -5.4629  0.00144853
        7619    -5.42367     -5.4629  0.00144835
        7620    -5.42471    -5.46289  0.00144817
        7621    -5.42621    -5.46289  0.00144799
        7622    -5.42722    -5.46288   0.0014478
        7623    -5.42881    -5.46288  0.00144762
        7624    -5.43049    -5.46287  0.00144744
        7625    -5.43209    -5.46287  0.00144725
        7626    -5.43421    -5.46286  0.00144707
        7627    -5.43651    -5.46286  0.00144688
        7628    -5.43732    -5.46286   0.0014467
        7629    -5.43902    -5.46285  0.00144651
        7630    -5.44055    -5.46285  0.00144632
        7631    -5.44263    -5.46285  0.00144614
        7632    -5.44433    -5.46285  0.00144595
        7633    -5.44547    -5.46284  0.00144576
        7634    -5.44634    -5.46284  0.00144557
        7635    -5.44751    -5.46284  0.00144539
        7636    -5.44836    -5.46284   0.0014452
        7637    -5.44918    -5.46284  0.00144501
        7638     -5.4498    -5.46283  0.00144482
        7639    -5.45034    -5.46283  0.00144463
        7640     -5.4508    -5.46283  0.00144444
        7641    -5.45071    -5.46283  0.00144426
        7642    -5.45022    -5.46283  0.00144407
        7643    -5.44993    -5.46283  0.00144388
        7644    -5.44922    -5.46282  0.00144369
        7645    -5.44809    -5.46282  0.00144351
        7646     -5.4467    -5.46282  0.00144332
        7647     -5.4449    -5.46282  0.00144313
        7648     -5.4433    -5.46282  0.00144294
        7649    -5.44145    -5.46281  0.00144276
        7650    -5.43906    -5.46281  0.00144257
        7651    -5.43643    -5.46281  0.00144239
        7652    -5.43313     -5.4628  0.00144221
        7653    -5.42977     -5.4628  0.00144202
        7654    -5.42637    -5.46279  0.00144184
        7655     -5.4234    -5.46279  0.00144166
        7656    -5.42011    -5.46278  0.00144149
        7657    -5.41563    -5.46278  0.00144131
        7658    -5.41162    -5.46277  0.00144114
        7659    -5.40722    -5.46276  0.00144097
        7660    -5.40289    -5.46275   0.0014408
        7661    -5.39912    -5.46275  0.00144064
        7662    -5.39532    -5.46274  0.00144048
        7663    -5.39168    -5.46273  0.00144032
        7664    -5.38762    -5.46272  0.00144016
        7665    -5.38334    -5.46271  0.00144001
        7666    -5.37918     -5.4627  0.00143987
        7667    -5.37578    -5.46269  0.00143972
        7668    -5.37213    -5.46267  0.00143958
        7669    -5.36871    -5.46266  0.00143945
        7670    -5.36604    -5.46265  0.00143932
        7671    -5.36353    -5.46264  0.00143919
        7672    -5.36169    -5.46262  0.00143906
        7673    -5.35965    -5.46261  0.00143893
        7674    -5.35804     -5.4626  0.00143881
        7675    -5.35704    -5.46258  0.00143869
        7676    -5.35667    -5.46257  0.00143857
        7677     -5.3571    -5.46255  0.00143845
        7678    -5.35772    -5.46254  0.00143832
        7679    -5.35883    -5.46253   0.0014382
        7680    -5.36026    -5.46251  0.00143807
        7681    -5.36201     -5.4625  0.00143795
        7682    -5.36433    -5.46249  0.00143782
        7683    -5.36719    -5.46248  0.00143768
        7684     -5.3707    -5.46246  0.00143755
        7685     -5.3742    -5.46245   0.0014374
        7686    -5.37778    -5.46244  0.00143726
        7687    -5.38184    -5.46243  0.00143711
        7688    -5.38496    -5.46242  0.00143696
        7689    -5.38843    -5.46241   0.0014368
        7690     -5.3922     -5.4624  0.00143665
        7691     -5.3956    -5.46239  0.00143649
        7692    -5.39916    -5.46239  0.00143632
        7693    -5.40224    -5.46238  0.00143616
        7694    -5.40582    -5.46237  0.00143599
        7695    -5.40911    -5.46236  0.00143582
        7696    -5.41176    -5.46236  0.00143565
        7697    -5.41373    -5.46235  0.00143548
        7698    -5.41574    -5.46234   0.0014353
        7699    -5.41716    -5.46234  0.00143513
        7700    -5.41798    -5.46233  0.00143495
        7701    -5.41847    -5.46233  0.00143478
        7702    -5.41789    -5.46232   0.0014346
        7703    -5.41728    -5.46232  0.00143443
        7704     -5.4168    -5.46231  0.00143425
        7705    -5.41542     -5.4623  0.00143408
        7706     -5.4139     -5.4623  0.00143391
        7707    -5.41108    -5.46229  0.00143374
        7708    -5.40834    -5.46228  0.00143357
        7709    -5.40482    -5.46228   0.0014334
        7710    -5.40118    -5.46227  0.00143324
        7711    -5.39792    -5.46226  0.00143308
        7712    -5.39419    -5.46225  0.00143292
        7713    -5.39066    -5.46224  0.00143276
        7714    -5.38724    -5.46223  0.00143261
        7715    -5.38369    -5.46222  0.00143246
        7716    -5.37978    -5.46221  0.00143231
        7717    -5.37573     -5.4622  0.00143217
        7718    -5.37234    -5.46219  0.00143203
        7719    -5.36908    -5.46218   0.0014319
        7720    -5.36615    -5.46216  0.00143177
        7721    -5.36404    -5.46215  0.00143164
        7722    -5.36205    -5.46214  0.00143151
        7723    -5.36034    -5.46212  0.00143139
        7724     -5.3594    -5.46211  0.00143126
        7725    -5.35923     -5.4621  0.00143114
        7726    -5.35908    -5.46208  0.00143102
        7727    -5.35954    -5.46207  0.00143089
        7728    -5.36014    -5.46206  0.00143077
        7729    -5.36162    -5.46205  0.00143064
        7730    -5.36332    -5.46203  0.00143052
        7731    -5.36537    -5.46202  0.00143039
        7732    -5.36742    -5.46201  0.00143025
        7733    -5.36987      -5.462  0.00143012
        7734    -5.37178    -5.46198  0.00142998
        7735    -5.37474    -5.46197  0.00142984
        7736    -5.37676    -5.46196   0.0014297
        7737    -5.37989    -5.46195  0.00142955
        7738    -5.38319    -5.46194   0.0014294
        7739    -5.38571    -5.46193  0.00142925
        7740    -5.38862    -5.46192   0.0014291
        7741    -5.39144    -5.46191  0.00142894
        7742    -5.39428     -5.4619  0.00142879
        7743    -5.39698     -5.4619  0.00142863
